,summary,Mitigation,Impacts,Hazard,Causes,word
vorhers… +1694,2.019414623140315,0.1978448741874231,0.2500307755623241,-0.005941465510596112,-0.12359210885904544,vorhers… +1694
+1694 char+s,2.016940384338266,0.19907085114305118,0.2512567525179524,-0.006879514991778808,-0.12236613190341739,+1694 char+s
nach extrem+em,2.5297686249307265,-0.02747529288228234,0.024710608492618875,0.05944496663176243,-0.12866310221891086,nach extrem+em
extrem+em winter,2.5554458323745246,-0.03757414943484323,0.014611751940057708,0.06449991065364097,-0.13510153062045416,extrem+em winter
obdachlosen,2.6675531203357945,-0.0805090648197685,-0.028323163444867364,0.08615631964540589,-0.1647845208355966,obdachlosen
lage obdachlos+en,2.6675531203357945,-0.0805090648197685,-0.028323163444867364,0.08615631964540589,-0.1647845208355966,lage obdachlos+en
obdachlos+en mensch+en,2.737928587921347,-0.10654909160730021,-0.054363190232399175,0.09936546541043989,-0.18456244649540648,obdachlos+en mensch+en
mensch+en potsdam,2.8401516878105775,-0.14320490886914275,-0.09101900749424169,0.11789498791038061,-0.21439908380772277,mensch+en potsdam
glätte steh+t,3.009197791792878,-0.20102097580644457,-0.14883507443154353,0.1389274573547246,-0.24243689114254763,glätte steh+t
steh+t potsdam,2.928792813393594,-0.1739377759706775,-0.12175187459577648,0.1215323738286968,-0.2073481834157237,steh+t potsdam
potsdam wetter+umschwung,2.879477684964715,-0.15695636523444828,-0.10477046385954729,0.10761409052037552,-0.17844818094595719,potsdam wetter+umschwung
mensch+en zuhause,2.9359513006676696,-0.17637897057009924,-0.12419306919519822,0.0970359440675555,-0.14042539484818614,mensch+en zuhause
zuhause dürf+te,3.0021542793567892,-0.19867757100298736,-0.14649166962808627,0.10385823507772157,-0.14662210280333207,zuhause dürf+te
dürf+te erleichterung,3.176186790847023,-0.2550288018158936,-0.20284290044099243,0.12027422738997506,-0.16192106052211816,dürf+te erleichterung
woche+n bestimm+en,4.014999653749246,-0.48938470808087814,-0.437198806705977,0.17929983530297766,-0.22511891936345949,woche+n bestimm+en
bestimm+en frost,5.091784211282847,-0.7269757487301924,-0.6747898473552912,0.23551258134789585,-0.31757445528616696,bestimm+en frost
wetter potsdam,3.4830400350513635,-0.3472529326553768,-0.2950670312804756,0.14893096691427007,-0.19755908993505206,wetter potsdam
nun komm+end+en,3.0725882658570747,-0.22186773666648577,-0.16968183529158473,0.11282527434809321,-0.1584445946814464,nun komm+end+en
tag+e lang,2.9080900514238195,-0.16684397290274378,-0.1146580715278426,0.09556130765996092,-0.14158306697487721,tag+e lang
ersehnte,2.874017231333066,-0.15505823015288447,-0.10287232877798334,0.09172404348658057,-0.1379542976582464,ersehnte
lang ersehnt+e,2.874017231333066,-0.15505823015288447,-0.10287232877798334,0.09172404348658057,-0.1379542976582464,lang ersehnt+e
ersehnt+e umschwung,2.8194864124154906,-0.13590219202809764,-0.08371629065319668,0.08537347087630634,-0.13203314962308468,ersehnt+e umschwung
umschwung erwart+et,2.767164045454595,-0.11717043236373433,-0.06498453098883317,0.07902148451633838,-0.12620938607842122,umschwung erwart+et
erwart+et deutlich,2.7050880257402765,-0.09448190055373636,-0.04229599917883529,0.07112991589478004,-0.11910181823116187,erwart+et deutlich
deutlich milder+en,2.6705674026021073,-0.0816384070943506,-0.029452505719449604,0.06656234473477203,-0.11504881453939678,deutlich milder+en
milder+en fast,2.6361599539358287,-0.06867074227300557,-0.01648484089810448,0.061874214548513766,-0.11093283587691415,milder+en fast
frühlingshaften,8.493068505649656,-1.23859780781768,-1.1864119064427787,0.17900364712007497,-0.02891527406321199,frühlingshaften
fast frühlingshaft+en,2.6202966079701095,-0.06263496743567816,-0.010449066060777105,0.05966531105189207,-0.1090084670754025,fast frühlingshaft+en
Temperaturen.…,2.574556745862566,-0.04502482869068197,0.007161072684219127,0.0531204713061351,-0.10336094532527239,Temperaturen.…
frühlingshaft+en temperaturen.…,2.574556745862566,-0.04502482869068197,0.007161072684219127,0.0531204713061351,-0.10336094532527239,frühlingshaft+en temperaturen.…
+136,2.535110014009751,-0.02958448105438701,0.022601420320513918,0.04725579077309499,-0.09836679076831828,+136
temperaturen.… +136,2.535110014009751,-0.02958448105438701,0.022601420320513918,0.04725579077309499,-0.09836679076831828,temperaturen.… +136
+136 chars,2.523851869726414,-0.02513370118023141,0.027052200194669626,0.04554275050757713,-0.09691948967655001,+136 chars
frühling norden,2.44474487678402,0.006711780469633134,0.058897681844534304,0.05184151415688419,-0.13073224301827666,frühling norden
norden rück+t,2.494274453490649,-0.013345333630202849,0.03884056774469819,0.06432655529810197,-0.1491913933523862,norden rück+t
nah+er tauwetter,2.660912741431577,-0.07801664673393725,-0.025830745359036237,0.10269703861802447,-0.21053191892324039,nah+er tauwetter
Frostperiode,7.7418645719535135,-1.1459900062803403,-1.0938041049054394,0.3965288076941898,-0.9946642947355543,Frostperiode
tauwetter frost+periode,3.4286097425530473,-0.33150230306294687,-0.2793164016880457,0.224386513122405,-0.4602323300973551,tauwetter frost+periode
frost+periode hamburg/kiel/schweri+n,2.710052255545836,-0.0963153641163912,-0.04412946274149006,0.11063773624476364,-0.22156491896277847,frost+periode hamburg/kiel/schweri+n
wechselhaften,4.638340747826738,-0.6337041517552625,-0.5815182503803613,0.3215908889602489,-0.7485018854712212,wechselhaften
nach wechselhaft+en,2.4227262082190144,0.015759114649437314,0.06794501602433851,0.03613328896163156,-0.09903861906652146,nach wechselhaft+en
wechselhaft+en woche+n+ende,2.3839198577183143,0.03190642116939871,0.08409232254429982,0.02271271840745131,-0.0781903426732207,wechselhaft+en woche+n+ende
norden frühling,2.383041364893725,0.03227499678539793,0.08446089816029904,0.03560219970851035,-0.107811099864098,norden frühling
frühling schon,2.3322229584843432,0.05383068089104157,0.10601658226594261,-0.0003627935672421416,-0.041146792249076934,frühling schon
woche sicht,2.327604332278805,0.05581299801559782,0.10799889939049886,-0.007009380624249195,-0.028462458000230284,woche sicht
zunächst geb+t,2.373003134351823,0.03649625478642871,0.0886821561613296,0.002192320804337236,-0.036459541617059284,zunächst geb+t
geb+t samstag,2.401570212920917,0.024529774272684816,0.07671567564758582,0.007949955474259598,-0.041765097075953904,geb+t samstag
norden setz+t,2.877503978214902,-0.15627069105911973,-0.10408478968421869,0.09966771969171301,-0.15776939289085734,norden setz+t
setz+t frost+periode,3.671104570380329,-0.3998400365603581,-0.34765413518545707,0.21334293001067264,-0.37954892888601,setz+t frost+periode
frost+periode nächst+en,2.915720744514368,-0.16946448985449758,-0.11727858847959637,0.08377581143106305,-0.11072381506209503,frost+periode nächst+en
nächst+en woche,2.8732107878455335,-0.15477759277774145,-0.10259169140284051,0.06502521109105024,-0.0733245163882845,nächst+en woche
woche wetter+umschwung,2.8737641088623347,-0.15497015356962096,-0.10278425219471984,0.05126951346944827,-0.04205545788284658,woche wetter+umschwung
der luft,3.0960415005113386,-0.22947180711701434,-0.17728590574211311,0.03519669127142732,0.02516495419427515,der luft
luft mild+er,3.416288010818835,-0.3279020315942847,-0.2757161302193838,0.03643400407981462,0.060751974024318645,luft mild+er
mild+er schnee,4.330050047737533,-0.5649265472379943,-0.5127406458630932,0.04825641933303655,0.1122689291443823,mild+er schnee
eis soll+en,3.108121844386564,-0.23336608212899332,-0.1811801807540922,0.022572328621839662,0.051986990039253445,eis soll+en
soll+en tau+en,2.9451719710573165,-0.1795146565670868,-0.12732875519218587,0.016587320942097642,0.04144714948513454,soll+en tau+en
nach ein…,2.761785636639989,-0.1152248872528684,-0.06303898587796739,0.007985466836841044,0.02985449776113141,nach ein…
+1984,3.0026685763719057,-0.19884886565354748,-0.14666296427864636,0.013384015939920231,0.05582749650597926,+1984
ein… +1984,2.7033595199123535,-0.09384271310773354,-0.041656811732832436,0.004670871206143493,0.026414802028861158,ein… +1984
+1984 chars,2.9514151140999214,-0.1816322019489479,-0.1294463005740469,0.01068632357710529,0.053859076382328196,+1984 chars
zusätzlich+e platz+e,2.9189676888002847,-0.17057746946196023,-0.11839156808705915,-0.11750085277068895,0.25917296460284245,zusätzlich+e platz+e
platz+e obdachlos+e,2.3633746476698168,0.04056201997186197,0.09274792134676278,-0.1321005578263248,0.19570300542867228,platz+e obdachlos+e
obdachlos+e der,2.408275321813358,0.021741695866645837,0.07392759724154686,-0.1271472958327569,0.19699414066301774,obdachlos+e der
Fonds,2.4274879639327005,0.013795590122660488,0.06598149149756173,-0.1250877104939653,0.19752667152254708,Fonds
der fonds,2.4274879639327005,0.013795590122660488,0.06598149149756173,-0.1250877104939653,0.19752667152254708,der fonds
Soziales,2.46007380558469,0.0004612013141406245,0.05264710268904161,-0.12167303146991011,0.1984038057891775,Soziales
fonds sozial+es,2.46007380558469,0.0004612013141406245,0.05264710268904161,-0.12167303146991011,0.1984038057891775,fonds sozial+es
sozial+es wien,2.5201988388786907,-0.023685249648938714,0.02850065172596235,-0.11561917709047126,0.1999405649607298,sozial+es wien
FSW,2.5708826951444017,-0.04359674800498062,0.008589153369920508,-0.11074932469545853,0.20115905609494253,FSW
wien fsw,2.5708826951444017,-0.04359674800498062,0.008589153369920508,-0.11074932469545853,0.20115905609494253,wien fsw
fsw stell+t,2.6225172988580487,-0.06348210451138162,-0.011296203136480575,-0.10599286972832095,0.20233321571284218,fsw stell+t
stell+t angesichts,2.716348999105648,-0.09863614582438465,-0.04645024444948359,-0.09783689726610287,0.2043078866915201,stell+t angesichts
angesichts massiv+en,3.1245364798609274,-0.23863339266385464,-0.18644749128895352,-0.06828936115867683,0.21099608659540575,angesichts massiv+en
massiv+en schnee+fall+e,12.189592593355082,-1.5999299684742576,-1.5477440670993565,0.08863903984718059,0.20453910788024496,massiv+en schnee+fall+e
schnee+fall+e zusätzlich+e,2.904535634667184,-0.1656209740751477,-0.11343507270024666,-0.0831409266041181,0.2077320061704775,schnee+fall+e zusätzlich+e
Notunterkünften,2.5616840540417014,-0.040012322745274,0.012173578629627075,-0.1116179849205929,0.20094289912544225,Notunterkünften
platz+e not+unterkunft+en,2.5616840540417014,-0.040012322745274,0.012173578629627075,-0.1116179849205929,0.20094289912544225,platz+e not+unterkunft+en
not+unterkunft+en bereit,2.448652046085408,0.005114865200632064,0.05730076657553321,-0.12285888099365878,0.1981000210259299,not+unterkunft+en bereit
sie verteil+en,2.3907303840096787,0.02905363381725293,0.08123953519215418,-0.12905905755884065,0.19649753639348885,sie verteil+en
verteil+en zwei,2.3241970349763434,0.05727793499067828,0.10946383636557955,-0.1365904568746321,0.1945203604568716,verteil+en zwei
zwei besteh+end+e,2.310124321584418,0.06335121112531973,0.11553711250022088,-0.138243254260252,0.19408216096177172,zwei besteh+end+e
Notquartiere,2.2827659426326568,0.07526471262951806,0.12745061400441923,-0.14151930429427514,0.19320918239854637,Notquartiere
besteh+end+e not+quartier+e,2.2827659426326568,0.07526471262951806,0.12745061400441923,-0.14151930429427514,0.19320918239854637,besteh+end+e not+quartier+e
not+quartier+e rahmen,2.240817226112022,0.09381192066128734,0.14599782203618847,-0.1467104741880698,0.19181420716402606,not+quartier+e rahmen
Winterpakets,2.2227821942661876,0.10189290118449337,0.1540788025593945,-0.14900755959340378,0.1911925047873679,Winterpakets
rahmen winter+paket+s,2.2227821942661876,0.10189290118449337,0.1540788025593945,-0.14900755959340378,0.1911925047873679,rahmen winter+paket+s
eingerichtet,2.204066085239043,0.11034867800916115,0.16253457938406216,-0.15143452785986897,0.19053278132532278,eingerichtet
winter+paket+s ein+ge+richt+et,2.204066085239043,0.11034867800916115,0.16253457938406216,-0.15143452785986897,0.19053278132532278,winter+paket+s ein+ge+richt+et
ein+ge+richt+et werd+en,2.1876224684779393,0.11783722980613927,0.1700231311810402,-0.15360405775793756,0.18994059115790046,ein+ge+richt+et werd+en
neuschnee wien,2.141438077871991,0.13917495072941705,0.1913608521043181,-0.15989175998026528,0.1882116680075142,neuschnee wien
wien innerhalb,2.137432539287509,0.14104719231506627,0.19323309368996736,-0.16045106107424736,0.1880569900910262,wien innerhalb
stunde+n verzeichn+et,2.1186415996771455,0.14987742463503634,0.20206332600993734,-0.16310573933897252,0.187320899594975,stunde+n verzeichn+et
verzeichn+et werd+en,2.1109564718749247,0.15351140409576472,0.20569730547066573,-0.16420634879177157,0.18701480146343824,verzeichn+et werd+en
dieser+e stadt,2.098188161154058,0.15957836116123628,0.21176426253613756,-0.1660544595573572,0.18649961606955048,dieser+e stadt
stadt un+gewöhnlich+e,2.094967148257766,0.16111468084994554,0.21330058222484669,-0.16652457465600193,0.18636832869944317,stadt un+gewöhnlich+e
un+gewöhnlich+e situation,2.0878348453445716,0.16452498324369444,0.2167108846185957,-0.16757121309283646,0.18607569645161667,un+gewöhnlich+e situation
situation könn+e,2.0830418986787045,0.16682327641790112,0.21900917779280205,-0.16827897722850588,0.18587754568668471,situation könn+e
könn+e obdachlos+e,2.07847754094281,0.16901687884239222,0.22120278021729325,-0.16895631650340895,0.18568771388337751,könn+e obdachlos+e
obdachlos+e lebensbedrohlich,2.073699759839336,0.17131821756953752,0.22350411894443853,-0.16966883449512576,0.18548781406080747,obdachlos+e lebensbedrohlich
Winter…,2.058885376397737,0.17848779613192997,0.23067369750683112,-0.17190123546116295,0.18486013308523364,Winter…
neuerlich+e winter…,2.058885376397737,0.17848779613192997,0.23067369750683112,-0.17190123546116295,0.18486013308523364,neuerlich+e winter…
winter… +1102,2.055710551442825,0.1800309977685684,0.23221689914346957,-0.1723842585423331,0.18472405117584523,winter… +1102
tot+e lawine+n+abgang+en,3.6231932330736347,-0.3867031925138706,-0.33451729113896955,0.07328771818591699,0.005965706806660242,tot+e lawine+n+abgang+en
lawine+n+abgang+en tirol,3.5545655756675747,-0.36758030177211826,-0.31539440039721706,0.04718944700952454,0.05348693577245501,lawine+n+abgang+en tirol
lawine+n+gefahr weit+en,2.069735305108927,0.173231825905641,0.22541772728054216,-0.11351907486011845,0.09912327780695944,lawine+n+gefahr weit+en
freitag tirol,4.2919329642562944,-0.556084652801918,-0.5038987514270169,0.06217415621904409,0.08289962879933445,freitag tirol
tirol drei,2.129819341652475,0.14461539307990784,0.19680129445480907,-0.10717175381355042,0.10491680257725058,tirol drei
drei tod+es+opfer,2.137743117436288,0.1409018985661008,0.1930877999410019,-0.10636107577569556,0.10564901896925509,drei tod+es+opfer
anton komm+en,2.2091038939603944,0.10806559762323627,0.1602514989981375,-0.09931938368686373,0.11193464002824924,anton komm+en
komm+en zwei,2.2252480239728545,0.10078417222435478,0.1529700735992558,-0.097788199766674,0.11328358062802406,komm+en zwei
zwei winter+sportler,2.23995049158469,0.09419878942697615,0.14638469080187724,-0.09641268660001087,0.11448989710132434,zwei winter+sportler
winter+sportler um,2.2928521601261247,0.0708560257139169,0.12304192708881803,-0.09160714550106831,0.11866331497821388,winter+sportler um
Nauders,2.359664826447953,0.042132966818755994,0.09431886819365733,-0.08584077937553493,0.12358604320821309,Nauders
leben nauders,2.359664826447953,0.042132966818755994,0.09431886819365733,-0.08584077937553493,0.12358604320821309,leben nauders
nauders sterb,2.4098566225409366,0.02108530006735381,0.07327120144225478,-0.08171529410464248,0.1270501429848982,nauders sterb
sterb deutsch+er,2.492688818531299,-0.012709421582612927,0.03947647979228834,-0.07526266395355846,0.1323699634313871,sterb deutsch+er
deutsch+er winter+sportler,2.23995049158469,0.09419878942697615,0.14638469080187724,-0.09641268660001087,0.11448989710132434,deutsch+er winter+sportler
winter+sportler schnee+masse+n,4.033602680865327,-0.4940073890061564,-0.44182148763125545,-0.0023343790064081684,0.18318808737622008,winter+sportler schnee+masse+n
auch rest,2.6634609661608337,-0.07897383909636801,-0.02678793772146689,-0.06319618924343538,0.14198796695585347,auch rest
rest österreich+s,2.585407376509755,-0.049230534925706476,0.0029553664491945722,-0.06851886126984412,0.13779917692991947,rest österreich+s
österreich+s halt+en,2.4561706593243016,0.0020490585121820254,0.0542349598870831,-0.07805500640946281,0.13008268673623857,österreich+s halt+en
gro…,2.3962303854088476,0.026755723270550424,0.07894162464545143,-0.08281855217310821,0.1261285218355699,gro…
halt+en gro…,2.3962303854088476,0.026755723270550424,0.07894162464545143,-0.08281855217310821,0.1261285218355699,halt+en gro…
gro… st.,2.348710641783697,0.046786038563912086,0.09897193993881291,-0.08676412238202878,0.1228040913194836,gro… st.
anton geh,2.3011575884615323,0.06724025742497454,0.11942615879987573,-0.09087243395111932,0.11929572562462978,anton geh
geh nachmittag,2.269873767192435,0.08092833229781604,0.1331142336727171,-0.0936673983015542,0.11688190801972922,geh nachmittag
nachmittag laut,2.233921832571137,0.0968938429402404,0.14907974431514148,-0.09697454892506974,0.1139977754348786,nachmittag laut
laut leit+stelle,2.219696255111176,0.1032821885773436,0.15546808995224468,-0.09831227680822828,0.11282260222778494,laut leit+stelle
leit+stelle tirol,2.192036224509521,0.1158216583494411,0.1680075597243422,-0.10096235857435215,0.1104800932235043,leit+stelle tirol
riesige,2.168385626685975,0.12666961323088977,0.1788555146057908,-0.10328123610116338,0.10841467750865243,riesige
tirol riesig+e,2.168385626685975,0.12666961323088977,0.1788555146057908,-0.10328123610116338,0.10841467750865243,tirol riesig+e
riesig+e lawine,2.153186483553939,0.13370372276961656,0.1858896241445178,-0.10479804429595137,0.1070557937836257,riesig+e lawine
fünf person+en,2.126768459229011,0.14604888069422034,0.19823478206912157,-0.10748548311101176,0.10463296535811731,fünf person+en
werd+en verschütt+et,2.1044982212837553,0.15657548904702093,0.20876139042192216,-0.10980287944822219,0.10252822997434216,werd+en verschütt+et
ein großeinsatz,2.0842839496127947,0.16622718625548807,0.2184130876303893,-0.11194884015309367,0.1005664601254014,ein großeinsatz
großeinsatz werd+e,2.071712879880612,0.17227680976942195,0.22446271114432315,-0.11330434938691981,0.099321013365934,großeinsatz werd+e
werd+e aus+ge+lös+t,2.06587302688895,0.17509964269717193,0.22728554407207313,-0.11393961918972378,0.098735656507914,werd+e aus+ge+lös+t
aus+ge+lös+t vier,2.055845263964835,0.17996546903535593,0.23215137041025702,-0.11503882107676731,0.0977203090043546,aus+ge+lös+t vier
Bergrettungen,2.051551685665427,0.1820561264107899,0.23424202778569084,-0.11551273017962928,0.09728157317003808,Bergrettungen
vier berg+rettung+en,2.051551685665427,0.1820561264107899,0.23424202778569084,-0.11551273017962928,0.09728157317003808,vier berg+rettung+en
berg+rettung+en drei,2.037289473577819,0.18903231813553187,0.24121821951043312,-0.11710119445942126,0.09580670927329707,berg+rettung+en drei
drei hubschrauber,2.0336257315832458,0.19083227848798315,0.24301817986288402,-0.1175128237725839,0.09542344072472417,drei hubschrauber
hubschrauber steh+en,2.024630923877976,0.19526512894473286,0.2474510303196342,-0.11852969690730247,0.09447473251527465,hubschrauber steh+en
steh+en ei…,2.0175615769908375,0.1987629109494738,0.25094881232437494,-0.11933522844077393,0.09372128551482002,steh+en ei…
+5623,2.0144970018507555,0.20028301571495383,0.25246891708985486,-0.11968617698960063,0.09339250065692473,+5623
ei… +5623,2.0144970018507555,0.20028301571495383,0.25246891708985486,-0.11968617698960063,0.09339250065692473,ei… +5623
+5623 chars,2.010933738891543,0.20205339216377588,0.2542392935386768,-0.12009557366950808,0.09300855427641075,+5623 chars
schnee+fall+e lawine+n,2.792383179840324,-0.12624286446789693,-0.07405696309299592,-0.05503751715976635,0.14823954583409008,schnee+fall+e lawine+n
lawine+n österreich,2.585407376509755,-0.049230534925706476,0.0029553664491945722,-0.06851886126984412,0.13779917692991947,lawine+n österreich
österreich vier,2.585407376509755,-0.049230534925706476,0.0029553664491945722,-0.06851886126984412,0.13779917692991947,österreich vier
tot+e nach,2.767209231587373,-0.1171867616319338,-0.06500086025703289,-0.05657277008465475,0.14707902708548476,tot+e nach
tag+e österreich,3.2673631299618964,-0.2833307242548843,-0.23114482287998325,-0.03035751349083902,0.16583856395688037,tag+e österreich
österreich freitag,3.748999429819868,-0.4208364325866192,-0.36865053121171804,-0.011473881606929269,0.17786166760485342,österreich freitag
freitag vier,2.880445018839879,-0.15729224956276397,-0.10510634818786288,-0.049871146740397596,0.15208988587681418,freitag vier
tirol sterb+en,2.648643316290638,-0.07339499970856078,-0.021209098333659696,-0.06418320419377488,0.14121771728148944,tirol sterb+en
lawine+n+abgang+en linz,2.359664826447953,0.042132966818755994,0.09431886819365733,-0.08584077937553493,0.12358604320821309,lawine+n+abgang+en linz
linz werd+e,2.907798142738253,-0.16674358971927597,-0.11455768834437471,-0.04832790400234411,0.1532233858438925,linz werd+e
53-Jähriger,2.464819408865342,-0.0014659896087073515,0.05071991176619371,-0.07738638204531002,0.13063244602000149,53-Jähriger
werd+e 53-jährig+er,2.464819408865342,-0.0014659896087073515,0.05071991176619371,-0.07738638204531002,0.13063244602000149,werd+e 53-jährig+er
53-jährig+er tödlich,2.5994784790126335,-0.054658286833882574,-0.0024723854589815382,-0.0675363674094588,0.1385788248009391,53-jährig+er tödlich
verletz+t schnee+pflug,4.033602680865327,-0.4940073890061564,-0.44182148763125545,-0.0023343790064081684,0.18318808737622008,verletz+t schnee+pflug
schnee+pflug wohn+anlage,2.6817520455577344,-0.08581777618629262,-0.03363187481139165,-0.06199240611879758,0.1429233391585293,schnee+pflug wohn+anlage
übe…,2.5238945356020506,-0.025150606100650057,0.02703529527425114,-0.07293904109549207,0.13425586389405944,übe…
wohn+anlage übe…,2.5238945356020506,-0.025150606100650057,0.02703529527425114,-0.07293904109549207,0.13425586389405944,wohn+anlage übe…
übe… kopier+e,2.4737758658422844,-0.00509312092766075,0.04709278044724026,-0.07669878310297952,0.13119644770430042,übe… kopier+e
Skifahre…,2.1513891653220503,0.13453879618123357,0.18672469755613458,-0.10497881018187012,0.10689343499661137,Skifahre…
drei skifahre…,2.1513891653220503,0.13453879618123357,0.18672469755613458,-0.10497881018187012,0.10689343499661137,drei skifahre…
skifahre… +1427,2.1329367710001246,0.1431527572541533,0.19533865862905425,-0.10685209939957657,0.10520572941783161,skifahre… +1427
+1427 chars,2.1237817807387573,0.14745419474213103,0.1996400961170322,-0.10779347488937342,0.10435406292853108,+1427 chars
zude…,3.233576565693021,-0.27293626743630006,-0.22075036606139903,-0.0034000184325961515,0.11571773818230356,zude…
schnee zude…,3.233576565693021,-0.27293626743630006,-0.22075036606139903,-0.0034000184325961515,0.11571773818230356,schnee zude…
zude… +1720,2.961088724885477,-0.18490446009230543,-0.13271855871740443,-0.013562219360286985,0.10044861207594123,zude… +1720
+1720 char+s,2.8235362485565316,-0.13733753513396282,-0.0851516337590618,-0.019423526018201846,0.0914035802108591,+1720 char+s
wetter glatteis+warnung,7.037155238912174,-1.0505514500451072,-0.9983655486702061,0.42907277156021617,-1.3719884330915757,wetter glatteis+warnung
glatteis+warnung mecklenburg-vorpommern,3.478124589555139,-0.3458406843957063,-0.2936547830208053,0.2721077180050956,-0.667277667442175,glatteis+warnung mecklenburg-vorpommern
schwerin zu,2.089943324037355,0.16351560515499955,0.21570150652990056,0.01952468218135835,-0.157921377891469,schwerin zu
woche+n+ende mecklenburg-vorpommern,2.6405500327778686,-0.07033468812790393,-0.018148786753002816,0.15939494608152732,-0.3917716711743725,woche+n+ende mecklenburg-vorpommern
mecklenburg-vorpommern voraussichtlich,2.272645412069347,0.07970802034689786,0.13189392172179892,0.0757900765383661,-0.2417289626995709,mecklenburg-vorpommern voraussichtlich
voraussichtlich glatt,2.8441707137236687,-0.14461898298348635,-0.0924330816085853,0.19425076710943373,-0.4660559660299551,voraussichtlich glatt
nach an+halt+end,2.4804455557623117,-0.007785650543066074,0.04440025083183498,0.12689277743580837,-0.32922263358953463,nach an+halt+end
frostig+en winter,2.411990257559207,0.020200313376327956,0.0723862147512291,0.11130833109293706,-0.3012366696701406,frostig+en winter
winter warm+er,2.350629037714434,0.045969585118048974,0.09815548649295003,0.09634051012977718,-0.27546739792841957,winter warm+er
aber achtung,2.326679812083289,0.05621027509581018,0.1083961764707113,0.09022014098797242,-0.2652267079506584,aber achtung
Vorher,2.311916962469062,0.06257551880049589,0.11476142017539709,0.08636504891388014,-0.25886146424597267,Vorher
achtung vorher,2.311916962469062,0.06257551880049589,0.11476142017539709,0.08636504891388014,-0.25886146424597267,achtung vorher
vorher gefährlich,2.2742630654746376,0.07899648041530251,0.13118238179020364,0.07623513791410555,-0.24244050263116604,vorher gefährlich
start wochenen…,2.014703073565781,0.2001807265700378,0.2523666279449389,-0.007730483285167173,-0.12125625647643085,start wochenen…
wochenen… +804,1.8555439174732273,0.28247468303214773,0.3346605844070488,-0.0758275646850777,-0.03896230001432089,wochenen… +804
+804 char+s,2.6100685571032636,-0.05872393500044898,-0.0065380336255479845,0.03930533128100126,-0.06406550012638605,+804 char+s
sie glatteis+warnung,3.1693008898953527,-0.2528584710230448,-0.20067256964814373,0.23881453897670363,-0.5742954540695133,sie glatteis+warnung
glatteis veröffentlich+t,3.320289921132315,-0.2993995516794467,-0.24721365030454556,0.25600433356604485,-0.6208365347259154,glatteis veröffentlich+t
Gültig,2.8085927831524744,-0.1320310159167441,-0.07984511454184315,0.18860766788697678,-0.45346799896321266,Gültig
gültig ist…,2.7000829809217484,-0.09262995313418326,-0.0404440517592822,0.17025967309254456,-0.41406693618065177,gültig ist…
ist… +800,2.1755370646712064,0.12337699273357008,0.17556289410847117,0.04745660029696734,-0.1980599903128985,ist… +800
glatteis+warnung berlin,2.91286325223583,-0.1684839798338601,-0.11629807845895895,0.20467215354559926,-0.48992096288032855,glatteis+warnung berlin
potsdam/berlin zu,2.0729043324317082,0.1717018700232968,0.22388777139819788,0.013589178647203172,-0.14973511302317177,potsdam/berlin zu
brandenburg voraussichtlich,2.2649342701976156,0.08310681434493879,0.13529271571984,0.07365704161368408,-0.23833016870152968,brandenburg voraussichtlich
+938,1.8553483163461124,0.28258010303088194,0.33476600440578297,-0.0759216117494108,-0.03885688001558674,+938
wochenen… +938,1.8553483163461124,0.28258010303088194,0.33476600440578297,-0.0759216117494108,-0.03885688001558674,wochenen… +938
+938 char+s,1.854381091509812,0.28310155608143006,0.33528745745633104,-0.07638708536886527,-0.03833542696503855,+938 char+s
brandenburg nach,2.1501180446089965,0.1351298079768751,0.18731570935177624,0.03947351271656437,-0.18630717506959338,brandenburg nach
ist… +855,2.1755370646712064,0.12337699273357008,0.17556289410847117,0.04745660029696734,-0.1980599903128985,ist… +855
neuschnee schnee+sturm,4.033602680865327,-0.4940073890061564,-0.44182148763125545,-0.0023343790064081684,0.18318808737622008,neuschnee schnee+sturm
leg+t österreich,2.767209231587373,-0.1171867616319338,-0.06500086025703289,-0.05657277008465475,0.14707902708548476,leg+t österreich
österreich lahm,2.5719861579066587,-0.04402587144200381,0.008160029932897104,-0.06946572134806775,0.13704506187572943,österreich lahm
tot+e strom+ausfall+e,2.3897081185363245,0.029481320728565606,0.08166722210346661,-0.08335099161331438,0.12568249350562058,tot+e strom+ausfall+e
strom+ausfall+e verkehr+s+behinderung+en,2.309825235236581,0.06348068714862985,0.11566658852353083,-0.09011121820952367,0.11994935809131996,strom+ausfall+e verkehr+s+behinderung+en
verkehr+s+behinderung+en flug+ausfall+e,2.228091874464574,0.09950699556901484,0.1516928969439161,-0.09752074284526671,0.11351854564359114,verkehr+s+behinderung+en flug+ausfall+e
flug+ausfall+e der,2.192036224509521,0.1158216583494411,0.1680075597243422,-0.10096235857435215,0.1104800932235043,flug+ausfall+e der
winter österreich,2.767209231587373,-0.1171867616319338,-0.06500086025703289,-0.05657277008465475,0.14707902708548476,winter österreich
österreich fest,2.206555999614671,0.10921962428738222,0.1614055256622833,-0.09956305715365713,0.11171937760849003,österreich fest
Lawinenlage,2.2627922320400344,0.08405300149486121,0.13623890286976212,-0.0943106304317239,0.11632331948813147,Lawinenlage
der lawine+n+lage,2.2627922320400344,0.08405300149486121,0.13623890286976212,-0.0943106304317239,0.11632331948813147,der lawine+n+lage
